,num_passengers,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,sales_channel_Mobile,trip_type_OneWay,trip_type_RoundTrip
47318,1,28,6,6,3,429,85,1,0,0,6.62,1,0,0,1
47319,1,12,6,15,1,429,51,1,0,0,6.62,1,0,0,1
47320,1,86,6,11,1,429,51,0,0,0,6.62,1,0,0,1
47321,1,8,6,1,2,429,51,1,0,0,6.62,1,0,0,1
47322,2,248,6,12,7,429,51,1,0,0,6.62,1,0,0,1
47323,2,339,6,10,4,429,51,1,0,0,6.62,1,0,0,1
47324,1,69,6,9,5,429,51,1,1,1,6.62,1,0,0,1
47325,3,24,6,16,4,429,51,1,1,1,6.62,0,0,0,1
47326,1,334,6,2,1,429,51,0,0,0,6.62,0,0,0,1
47327,2,193,6,8,7,429,51,1,0,1,6.62,0,0,0,1
47328,3,22,6,18,6,429,33,1,1,0,6.62,0,0,0,1
47329,1,100,6,16,7,429,51,1,1,1,6.62,1,0,0,1
47330,1,20,6,1,3,429,85,1,0,0,6.62,0,0,0,1
47331,6,89,6,6,3,429,85,1,0,0,6.62,1,0,0,1
47332,2,20,6,9,4,429,51,1,0,1,6.62,1,0,0,1
47333,4,14,6,7,4,429,51,1,0,1,6.62,1,0,0,1
47334,1,155,6,14,1,429,51,1,0,1,6.62,1,0,0,1
47335,3,20,6,16,5,429,51,1,0,0,6.62,1,0,0,1
47336,2,16,6,8,5,429,85,0,0,1,6.62,0,0,0,1
47337,1,20,6,8,4,429,51,1,1,0,6.62,1,0,0,1
47338,4,135,6,10,3,429,37,1,0,0,6.62,0,0,0,1
47339,3,20,6,7,7,429,85,0,0,0,6.62,0,0,0,1
47340,1,115,6,15,7,429,51,0,0,0,6.62,1,1,0,1
47341,2,1,6,12,2,429,51,0,1,0,6.62,0,0,0,1
47342,2,27,6,5,5,429,51,1,0,0,6.62,1,0,0,1
47343,1,20,6,16,1,429,51,1,0,0,6.62,0,0,0,1
47344,2,176,6,14,1,429,51,1,0,1,6.62,0,0,0,1
47345,1,3,6,13,6,429,85,0,0,1,6.62,1,0,0,1
47346,1,107,6,14,2,429,85,1,1,1,6.62,0,0,0,1
47347,1,8,6,9,1,429,51,1,1,1,6.62,0,0,0,1
47348,2,126,6,16,1,429,85,0,0,1,6.62,1,0,0,1
47349,1,86,6,11,1,429,100,0,0,0,6.62,0,0,0,1
47350,2,11,6,13,6,429,51,1,0,0,6.62,1,0,0,1
47351,8,19,6,1,3,429,51,1,0,0,6.62,0,1,0,1
47352,2,322,6,13,4,429,51,1,1,0,6.62,1,0,0,1
47353,3,138,6,20,5,429,51,1,1,1,6.62,1,0,0,1
47354,2,143,6,12,5,429,51,1,0,1,6.62,1,0,0,1
47355,1,18,6,13,5,429,85,1,0,0,6.62,1,0,0,1
47356,3,50,6,12,3,429,85,1,0,1,6.62,0,0,0,1
47357,1,7,6,5,5,429,51,0,0,0,6.62,0,1,0,1
47358,2,20,6,6,1,429,51,1,0,0,6.62,1,0,0,1
47359,3,55,6,15,1,429,85,1,1,1,6.62,1,0,0,1
47360,4,14,6,13,7,429,51,0,0,0,6.62,0,1,0,1
47361,2,162,6,13,6,429,51,0,0,0,6.62,0,0,0,1
47362,1,18,6,0,4,430,85,0,0,0,6.62,0,0,0,1
47363,1,39,6,13,7,430,4,1,0,1,6.62,1,0,0,1
47364,1,89,6,5,1,430,85,1,0,0,6.62,0,0,0,1
47365,1,23,6,12,1,430,85,1,0,1,6.62,0,0,0,1
47366,8,286,6,11,1,430,4,1,0,1,6.62,0,0,0,1
47367,3,256,6,15,2,430,85,1,0,0,6.62,0,0,0,1
47368,1,171,6,5,6,430,85,1,1,1,6.62,0,0,0,1
47369,2,426,6,13,7,430,85,1,0,1,6.62,0,0,0,1
47370,1,14,6,13,7,430,85,1,0,0,6.62,0,0,0,1
47371,1,286,6,20,7,430,85,1,0,1,6.62,0,0,0,1
47372,2,73,6,4,5,430,4,0,0,0,6.62,0,0,0,1
47373,2,3,6,8,2,430,85,1,0,0,6.62,0,1,0,1
47374,1,32,6,10,3,430,43,1,1,1,6.62,0,0,0,1
47375,1,21,6,2,5,430,4,0,0,0,6.62,0,0,0,1
47376,1,14,6,10,1,430,4,0,1,1,6.62,0,1,0,1
47377,1,258,6,10,2,430,4,1,1,0,6.62,0,0,0,1
47378,1,17,6,0,3,430,4,1,0,0,6.62,0,0,0,1
47379,2,32,6,17,6,430,4,1,0,1,6.62,0,0,0,1
47380,1,8,6,5,1,430,85,1,0,0,6.62,0,0,0,1
47381,1,99,6,1,3,430,4,0,0,0,6.62,0,1,0,1
47382,1,418,6,0,1,430,85,0,0,0,6.62,0,0,0,1
47383,2,49,6,5,2,430,85,1,1,1,6.62,0,0,0,1
47384,1,75,6,3,2,430,85,1,0,1,6.62,0,0,0,1
47385,4,407,6,6,6,430,85,0,0,0,6.62,0,0,0,1
47386,1,56,6,11,7,430,85,1,0,0,6.62,0,0,0,1
47387,1,19,6,7,5,430,4,0,0,0,6.62,0,0,0,1
47388,1,229,6,12,7,430,85,1,0,0,6.62,0,0,0,1
47389,1,258,6,14,2,430,4,1,1,0,6.62,0,0,0,1
47390,1,41,6,4,5,430,85,0,0,0,6.62,0,0,0,1
47391,1,4,6,10,1,430,85,1,0,0,6.62,0,0,0,1
47392,3,121,6,10,2,430,85,1,0,1,6.62,0,0,0,1
47393,2,18,6,11,6,430,85,1,0,0,6.62,0,0,0,1
47394,1,114,6,1,1,430,85,0,0,0,6.62,0,0,0,1
47395,2,301,6,23,1,430,4,1,0,1,6.62,0,0,0,1
47396,1,25,6,18,4,430,4,1,0,0,6.62,0,1,0,1
47397,1,41,6,6,5,430,85,0,0,1,6.62,0,0,0,1
47398,1,12,6,12,6,430,85,1,1,1,6.62,0,0,0,1
47399,1,54,6,12,1,430,85,1,1,1,6.62,0,0,0,1
47400,1,33,6,11,2,430,4,0,0,1,6.62,0,0,0,1
47401,1,32,6,11,3,430,43,0,1,0,6.62,0,0,0,1
47402,1,2,6,10,7,430,85,1,0,0,6.62,0,0,0,1
47403,1,2,6,4,1,430,85,1,0,0,6.62,0,0,0,1
47404,2,80,6,3,6,430,85,1,0,0,6.62,0,0,0,1
47405,1,83,6,10,7,430,85,1,0,0,6.62,0,0,0,1
47406,1,14,6,11,3,430,85,1,0,1,6.62,0,0,0,1
47407,1,24,6,12,3,432,85,0,0,1,6.62,0,0,0,1
47408,1,14,6,6,2,432,85,1,0,1,6.62,0,0,0,1
47409,4,25,6,2,5,432,80,1,0,1,6.62,0,1,0,1
47410,1,67,6,13,4,432,85,0,0,0,6.62,0,0,0,1
47411,1,49,6,2,2,433,85,1,0,1,6.62,0,0,0,1
47412,1,45,6,7,5,433,85,1,1,1,6.62,0,0,0,1
47413,1,47,6,2,2,433,51,1,1,1,6.62,0,0,0,1
47414,5,56,6,3,2,433,85,1,0,1,6.62,0,0,0,1
47415,1,269,6,6,1,433,85,0,0,0,6.62,0,0,0,1
47416,9,56,6,3,2,433,85,1,0,1,6.62,0,0,0,1
47417,2,56,6,3,2,433,85,0,0,1,6.62,1,0,0,1
47418,3,48,6,3,1,433,51,1,1,1,6.62,0,0,0,1
47419,2,330,6,19,7,433,51,1,1,0,6.62,0,0,0,1
47420,1,56,6,5,2,433,85,0,0,1,6.62,0,0,0,1
47421,1,69,6,15,2,433,51,0,0,0,6.62,0,1,0,1
47422,3,106,6,13,1,434,51,1,0,1,6.62,1,0,0,1
47423,6,173,6,10,5,434,51,1,1,1,6.62,1,0,0,1
47424,2,172,6,6,6,434,51,1,1,1,6.62,1,0,0,1
47425,2,52,6,11,6,436,85,1,0,0,6.62,0,0,0,1
47426,2,12,6,10,2,436,85,1,1,0,6.62,0,0,0,1
47427,2,270,6,13,3,436,80,1,1,1,6.62,0,0,0,1
47428,2,131,6,11,7,436,85,1,1,1,6.62,0,0,0,1
47429,1,69,6,12,6,436,80,0,0,1,6.62,0,0,0,1
47430,1,22,6,0,5,436,80,1,0,0,6.62,1,0,0,1
47431,1,24,6,15,1,436,80,1,0,0,6.62,0,0,0,1
47432,1,16,6,14,4,436,80,0,0,1,6.62,1,0,0,1
47433,1,53,6,12,7,436,80,1,0,0,6.62,0,1,0,1
47434,1,37,6,11,2,436,100,0,0,0,6.62,0,0,0,1
47435,1,31,6,13,7,436,80,0,1,0,6.62,1,0,0,1
47436,2,37,6,14,7,436,85,1,0,0,6.62,0,0,0,1
47437,1,39,6,6,2,436,80,0,0,0,6.62,0,0,0,1
47438,1,25,6,7,7,436,80,1,0,0,6.62,0,0,0,1
47439,1,13,6,10,7,436,80,1,1,1,6.62,0,0,0,1
47440,2,154,6,14,2,436,80,0,1,0,6.62,0,0,0,1
47441,2,30,6,21,4,436,80,1,1,1,6.62,0,0,0,1
47442,2,241,6,12,5,436,85,1,0,0,6.62,0,0,0,1
47443,1,8,6,15,5,436,80,1,0,0,6.62,1,0,0,1
47444,4,70,6,15,1,436,80,0,0,1,6.62,0,0,0,1
47445,2,120,6,5,3,436,80,1,0,0,6.62,0,0,0,1
47446,1,213,6,3,6,436,80,1,0,0,6.62,0,0,0,1
47447,2,37,6,14,2,436,80,0,0,0,6.62,0,1,0,1
47448,1,34,6,5,5,436,51,1,0,0,6.62,0,0,0,1
47449,2,89,6,14,1,436,80,0,0,1,6.62,0,1,0,1
47450,2,121,6,12,5,436,85,1,0,0,6.62,0,0,0,1
47451,2,35,6,7,5,436,85,1,0,0,6.62,0,0,0,1
47452,2,82,6,10,1,436,85,1,0,0,6.62,0,0,0,1
47453,2,69,6,15,7,436,80,1,0,0,6.62,0,0,0,1
47454,1,73,6,6,4,436,85,0,0,0,6.62,0,0,0,1
47455,3,86,6,8,1,436,85,0,0,0,6.62,0,0,0,1
47456,5,60,6,11,7,436,85,1,0,0,6.62,0,0,0,1
47457,2,40,6,17,4,436,80,1,1,1,6.62,1,0,0,1
47458,2,38,6,8,6,436,80,1,0,0,6.62,0,0,0,1
47459,2,175,6,1,4,436,80,1,0,0,6.62,0,0,0,1
47460,2,16,6,17,5,436,80,1,1,1,6.62,0,0,0,1
47461,1,145,6,9,2,436,80,0,0,0,6.62,1,0,0,1
47462,1,40,6,12,5,436,85,0,0,0,6.62,0,0,0,1
47463,3,61,6,16,6,436,80,0,0,0,6.62,0,0,0,1
47464,3,93,6,11,7,436,85,1,0,0,6.62,0,0,0,1
47465,3,74,6,7,4,436,85,1,0,1,6.62,0,0,0,1
47466,2,9,6,12,2,436,80,0,0,0,6.62,0,0,0,1
47467,1,87,6,23,1,436,43,0,0,0,6.62,0,0,0,1
47468,1,136,6,13,5,436,85,1,0,0,6.62,0,0,0,1
47469,1,69,6,5,6,436,80,0,1,0,6.62,1,0,0,1
47470,1,57,6,7,2,436,80,1,0,0,6.62,0,1,0,1
47471,1,238,6,9,3,436,80,1,0,0,6.62,0,0,0,1
47472,2,38,6,8,6,436,80,1,0,0,6.62,0,0,0,1
47473,3,6,6,13,4,436,80,1,0,0,6.62,0,0,0,1
47474,1,43,6,0,4,436,85,0,0,0,6.62,0,0,0,1
47475,2,68,6,12,7,436,85,1,0,0,6.62,0,0,0,1
47476,2,31,6,10,6,436,80,1,0,0,6.62,0,0,0,1
47477,1,63,6,19,5,436,91,0,0,0,6.62,0,0,0,1
47478,1,49,6,4,2,436,80,1,0,0,6.62,1,0,0,1
47479,3,61,6,15,1,436,80,1,1,1,6.62,0,0,0,1
47480,2,200,6,15,6,436,80,1,1,0,6.62,1,0,0,1
47481,1,14,6,9,7,436,80,0,0,0,6.62,0,0,0,1
47482,1,181,6,15,7,436,80,0,0,0,6.62,1,0,0,1
47483,1,119,6,14,1,436,85,0,0,0,6.62,0,0,0,1
47484,4,195,6,16,3,436,80,1,1,1,6.62,1,0,0,1
47485,1,63,6,15,3,436,80,1,0,0,6.62,1,0,0,1
47486,1,72,6,5,7,436,85,1,0,1,6.62,0,0,0,1
47487,3,352,6,2,4,436,85,1,0,0,6.62,0,0,0,1
47488,3,50,6,15,5,436,80,0,0,0,6.62,1,0,0,1
47489,2,29,6,6,1,436,80,1,0,0,6.62,0,0,0,1
47490,2,107,6,7,2,436,85,1,1,1,6.62,0,0,0,1
47491,1,43,6,16,1,436,80,1,1,1,6.62,0,1,1,0
47492,1,12,6,18,2,436,80,1,0,0,6.62,1,0,0,1
47493,1,107,6,11,3,436,80,1,0,1,6.62,1,0,0,1
47494,2,178,6,16,6,436,51,0,0,1,6.62,1,0,0,1
47495,1,53,6,13,2,436,80,1,1,1,6.62,0,1,0,1
47496,1,8,6,18,7,436,85,1,1,1,6.62,0,0,0,1
47497,2,144,6,3,3,436,80,0,0,0,6.62,0,0,0,1
47498,2,72,6,9,2,436,85,0,1,0,6.62,0,0,0,1
47499,2,42,6,14,2,436,85,1,0,0,6.62,0,0,0,1
47500,2,109,6,6,1,436,85,1,0,0,6.62,0,0,0,1
47501,2,34,6,7,3,436,85,1,0,0,6.62,0,0,0,1
47502,2,143,6,6,5,436,85,1,0,0,6.62,0,0,0,1
47503,1,79,6,14,4,436,80,0,0,0,6.62,0,0,0,1
47504,2,70,6,10,2,436,80,1,0,1,6.62,0,1,0,1
47505,1,28,6,20,5,436,80,1,0,0,6.62,0,0,0,1
47506,2,256,6,16,1,436,85,0,1,1,6.62,0,0,0,1
47507,1,18,6,13,2,436,80,1,0,0,6.62,0,0,0,1
47508,3,84,6,10,3,436,85,1,0,0,6.62,0,0,0,1
47509,2,91,6,9,7,436,80,1,1,1,6.62,1,0,0,1
47510,3,34,6,15,4,436,85,0,0,0,6.62,0,0,0,1
47511,1,161,6,15,3,436,80,1,0,1,6.62,1,0,0,1
47512,1,84,6,11,7,436,4,1,0,0,6.62,0,0,0,1
47513,2,142,6,11,1,436,85,1,0,0,6.62,0,0,0,1
47514,1,63,6,5,1,436,80,0,0,1,6.62,0,0,0,1
47515,2,70,6,15,1,436,80,0,0,1,6.62,0,0,0,1
47516,1,23,6,12,7,436,80,0,0,0,6.62,0,0,0,1
47517,1,55,6,10,3,436,85,1,0,1,6.62,0,0,0,1
47518,1,37,6,17,7,436,80,1,0,0,6.62,0,0,0,1
47519,2,110,6,13,4,436,80,1,0,0,6.62,1,0,0,1
47520,1,59,6,2,7,436,80,1,1,1,6.62,1,0,0,1
47521,3,61,6,11,5,436,80,1,1,1,6.62,0,0,0,1
47522,1,36,6,13,2,436,80,0,0,0,6.62,1,0,0,1
47523,1,31,6,5,3,436,80,0,0,0,6.62,0,0,0,1
47524,2,60,6,7,5,436,85,0,0,0,6.62,0,0,0,1
47525,1,9,6,16,2,436,80,0,0,1,6.62,0,0,0,1
47526,1,138,6,11,4,436,85,0,0,0,6.62,0,0,0,1
47527,1,27,6,2,4,436,2,0,0,1,6.62,0,0,0,1
47528,1,10,6,16,3,436,85,0,0,0,6.62,0,0,0,1
47529,1,29,6,5,1,436,80,1,0,1,6.62,0,0,0,1
47530,3,144,6,4,1,436,93,1,0,0,6.62,0,0,0,1
47531,2,108,6,4,1,436,80,1,1,0,6.62,1,0,0,1
47532,1,26,6,8,1,436,80,1,0,0,6.62,0,0,0,1
47533,1,56,6,5,3,436,85,1,0,0,6.62,0,0,0,1
47534,1,71,6,7,2,436,80,0,0,0,6.62,1,0,0,1
47535,1,16,6,12,5,436,80,0,0,1,6.62,1,0,0,1
47536,1,18,6,9,5,436,80,0,0,0,6.62,1,0,0,1
47537,2,53,6,6,6,436,80,1,0,0,6.62,1,0,0,1
47538,1,138,6,9,4,436,85,0,1,1,6.62,0,0,0,1
47539,1,15,6,15,4,436,80,1,1,1,6.62,0,0,0,1
47540,1,67,6,14,5,436,85,0,0,0,6.62,0,0,0,1
47541,1,85,6,12,2,436,80,1,0,1,6.62,1,0,0,1
47542,4,54,6,13,3,436,80,1,1,1,6.62,0,1,0,1
47543,1,7,6,7,6,436,80,1,0,0,6.62,1,0,0,1
47544,2,84,6,6,7,436,85,1,0,0,6.62,0,0,0,1
47545,2,71,6,1,4,436,80,1,0,0,6.62,0,0,0,1
47546,2,88,6,10,1,436,85,1,0,0,6.62,0,0,0,1
47547,2,26,6,15,6,436,80,1,1,0,6.62,0,0,0,1
47548,2,16,6,15,1,436,80,1,1,0,6.62,0,1,0,1
47549,1,175,6,13,3,436,80,1,0,0,6.62,0,0,0,1
47550,1,5,6,3,3,436,85,0,0,0,6.62,0,0,0,1
47551,2,148,6,1,3,436,80,0,1,0,6.62,0,0,0,1
47552,1,17,6,7,1,436,85,0,0,1,6.62,0,0,0,1
47553,1,367,6,18,7,436,85,1,1,0,6.62,0,0,0,1
47554,2,41,6,14,4,436,80,1,1,0,6.62,0,1,0,1
47555,3,63,6,12,4,436,85,1,0,0,6.62,0,0,0,1
47556,4,28,6,2,3,436,80,1,0,0,6.62,1,0,0,1
47557,1,17,6,12,4,436,80,1,0,0,6.62,1,0,0,1
47558,1,96,6,9,7,436,85,0,0,0,6.62,0,0,0,1
47559,2,68,6,17,1,436,80,0,0,0,6.62,1,0,0,1
47560,2,123,6,11,7,436,85,1,0,0,6.62,0,0,0,1
47561,1,7,6,3,4,436,80,0,0,0,6.62,0,0,0,1
47562,2,10,6,12,2,436,80,1,0,0,6.62,0,0,0,1
47563,2,61,6,3,7,436,85,1,0,0,6.62,0,0,0,1
47564,2,1,6,5,6,436,80,0,0,0,6.62,0,1,0,1
47565,1,136,6,10,2,436,80,1,1,1,6.62,1,0,0,1
47566,4,328,6,6,3,437,37,0,0,0,6.62,0,1,0,1
47567,6,47,6,14,7,437,37,1,0,0,6.62,0,0,0,1
47568,1,19,6,10,2,437,37,1,0,1,6.62,0,0,0,1
47569,7,58,6,2,2,437,85,1,0,1,6.62,0,0,0,1
47570,1,54,6,6,1,437,85,0,0,0,6.62,0,0,0,1
47571,1,320,6,6,5,437,37,1,0,0,6.62,0,1,0,1
47572,1,67,6,11,4,437,85,1,1,0,6.62,1,0,0,1
47573,1,196,6,10,1,437,37,1,0,0,6.62,0,0,0,1
47574,6,159,6,14,2,437,37,1,1,1,6.62,1,1,0,1
47575,2,296,6,22,6,437,37,0,0,0,6.62,0,0,0,1
47576,1,37,6,9,2,437,37,0,0,0,6.62,0,1,0,1
47577,4,59,6,7,1,437,37,1,0,0,6.62,0,0,0,1
47578,1,368,6,13,7,437,37,0,0,0,6.62,0,0,0,1
47579,1,35,6,8,5,438,4,1,0,1,8.58,0,0,0,1
47580,1,28,6,10,6,438,85,1,0,0,8.58,0,0,0,1
47581,2,24,6,2,4,438,4,0,1,1,8.58,0,0,0,1
47582,4,51,6,11,5,438,85,1,1,0,8.58,0,0,0,1
47583,2,15,6,15,5,438,85,1,0,1,8.58,0,0,0,1
47584,1,15,6,11,2,438,85,0,0,0,8.58,0,0,0,1
47585,1,202,6,12,7,438,85,1,1,1,8.58,0,0,0,1
47586,1,70,6,10,7,438,85,1,0,0,8.58,0,0,0,1
47587,1,26,6,12,6,438,85,0,0,1,8.58,0,0,0,1
47588,1,26,6,1,3,438,4,0,1,1,8.58,0,0,0,1
47589,2,101,6,14,3,438,85,1,0,1,8.58,0,1,0,1
47590,5,84,6,2,7,438,85,1,0,1,8.58,0,0,0,1
47591,4,334,6,5,2,438,85,1,1,1,8.58,0,0,0,1
47592,2,83,6,9,7,438,85,1,0,1,8.58,0,0,0,1
47593,1,41,6,16,1,438,4,1,1,1,8.58,0,0,0,1
47594,4,45,6,14,3,438,85,1,0,0,8.58,0,0,0,1
47595,3,14,6,3,1,438,85,1,0,0,8.58,0,0,0,1
47596,1,1,6,7,5,438,4,1,0,1,8.58,0,0,0,1
47597,1,261,6,13,4,438,85,1,1,1,8.58,0,0,0,1
47598,1,12,6,8,1,438,85,0,0,0,8.58,0,0,0,1
47599,1,8,6,14,2,438,85,1,0,1,8.58,0,0,0,1
47600,1,54,6,14,4,438,85,1,1,1,8.58,0,0,0,1
47601,2,88,6,10,3,438,85,1,0,1,8.58,0,0,0,1
47602,1,37,6,5,7,438,4,0,0,0,8.58,0,0,0,1
47603,1,56,6,13,6,438,85,1,0,0,8.58,0,1,0,1
47604,2,437,6,6,6,438,85,0,0,0,8.58,0,0,0,1
47605,3,9,6,10,4,438,85,1,0,0,8.58,0,0,0,1
47606,2,126,6,12,6,438,85,0,1,0,8.58,0,0,0,1
47607,1,40,6,15,6,438,85,0,0,0,8.58,0,1,0,1
47608,1,66,6,8,2,438,85,1,0,1,8.58,0,0,0,1
47609,1,94,6,1,5,438,85,0,0,0,8.58,0,0,0,0
47610,2,101,6,14,3,438,85,1,0,1,8.58,0,1,0,1
47611,2,52,6,10,5,438,4,1,0,1,8.58,0,0,0,1
47612,1,74,6,14,7,438,85,1,0,1,8.58,0,0,0,1
47613,2,26,6,1,2,438,85,0,0,1,8.58,0,0,1,0
47614,2,119,6,13,7,438,85,1,0,1,8.58,0,0,0,1
47615,3,174,6,13,6,438,85,1,0,0,8.58,0,0,0,1
47616,1,42,6,16,3,438,85,0,0,0,8.58,0,0,0,1
47617,1,21,6,2,6,438,85,1,0,1,8.58,0,0,0,1
47618,1,13,6,13,2,438,85,0,0,0,8.58,0,0,0,1
47619,2,49,6,3,6,438,85,1,0,0,8.58,0,1,0,1
47620,2,101,6,14,3,438,85,1,0,1,8.58,0,1,0,1
47621,1,87,6,16,4,438,85,1,0,1,8.58,0,0,1,0
47622,1,113,6,14,2,438,85,0,0,0,8.58,0,0,0,1
47623,2,70,6,2,7,438,85,1,0,0,8.58,0,0,1,0
47624,1,100,6,22,4,438,4,1,1,1,8.58,0,0,1,0
47625,2,93,6,7,2,438,85,1,1,0,8.58,0,0,0,1
47626,1,52,6,6,1,438,85,0,1,0,8.58,0,0,0,1
47627,1,60,6,11,7,438,85,0,0,0,8.58,0,0,0,1
47628,4,405,6,11,7,438,85,0,0,1,8.58,0,0,0,1
47629,1,4,6,10,7,438,4,1,0,1,8.58,1,0,0,1
47630,2,210,6,3,7,438,85,0,0,0,8.58,0,0,0,1
47631,1,40,6,1,6,438,85,0,0,0,8.58,0,1,0,1
47632,2,222,6,4,1,438,85,1,1,0,8.58,0,0,0,1
47633,2,99,6,15,4,438,85,1,0,0,8.58,0,0,0,1
47634,1,64,6,9,6,438,85,1,1,1,8.58,0,0,0,1
47635,2,5,6,5,1,438,85,1,1,0,8.58,0,0,1,0
47636,1,320,6,6,1,438,85,0,0,0,8.58,0,0,0,1
47637,1,14,6,0,6,438,71,1,0,1,8.58,0,1,0,1
47638,3,173,6,12,5,438,85,0,1,1,8.58,0,0,0,1
47639,1,70,6,7,4,438,85,1,0,1,8.58,0,0,0,1
47640,1,8,6,1,3,438,101,0,0,0,8.58,0,0,1,0
47641,1,42,6,7,5,438,85,1,1,0,8.58,0,0,0,0
47642,2,42,6,12,2,438,4,1,1,1,8.58,0,0,0,1
47643,2,153,6,13,3,438,85,0,0,0,8.58,0,0,0,1
47644,2,198,6,4,4,438,85,1,1,1,8.58,0,0,1,0
47645,1,26,6,4,1,438,4,1,0,0,8.58,0,0,0,1
47646,1,129,6,15,3,438,85,1,0,1,8.58,0,0,0,1
47647,1,2,6,23,4,438,85,1,0,0,8.58,0,0,1,0
47648,1,236,6,0,5,438,85,0,1,0,8.58,0,0,0,1
47649,1,389,6,6,2,438,43,0,0,0,8.58,0,0,0,1
47650,1,49,6,11,6,438,85,1,0,0,8.58,0,0,0,1
47651,3,29,6,9,2,438,85,1,1,1,8.58,0,0,0,1
47652,1,26,6,13,5,438,85,1,0,0,8.58,0,1,0,1
47653,4,220,6,14,3,438,85,0,0,0,8.58,0,0,1,0
47654,1,50,6,3,6,438,85,0,0,0,8.58,0,1,0,1
47655,2,90,6,14,5,438,85,1,1,0,8.58,0,0,0,1
47656,1,68,6,3,2,438,85,1,0,1,8.58,0,0,0,1
47657,1,3,6,1,2,438,4,0,0,0,8.58,0,0,0,1
47658,2,101,6,14,3,438,85,1,0,1,8.58,0,1,0,1
47659,2,81,6,4,3,438,85,1,1,0,8.58,0,0,0,1
47660,1,50,6,1,2,438,85,1,0,0,8.58,0,0,0,1
47661,1,130,6,8,2,438,85,1,0,1,8.58,0,0,0,1
47662,1,206,6,9,3,438,85,0,0,0,8.58,0,0,1,0
47663,2,165,6,5,2,438,85,1,1,1,8.58,0,0,0,1
47664,1,237,6,17,1,438,85,0,0,0,8.58,0,1,0,1
47665,1,69,6,6,1,438,85,0,1,0,8.58,0,0,0,1
47666,1,71,6,17,3,438,85,1,0,1,8.58,0,0,0,1
47667,2,101,6,14,3,438,85,1,0,1,8.58,0,1,0,1
47668,2,33,6,15,1,438,85,0,1,1,8.58,0,0,0,1
47669,1,23,6,16,4,438,85,0,0,0,8.58,0,0,1,0
47670,2,15,6,4,2,438,4,1,0,1,8.58,0,0,0,1
47671,1,39,6,15,2,438,85,0,0,0,8.58,0,0,1,0
47672,1,10,6,6,1,438,4,0,0,0,8.58,0,1,0,1
47673,2,353,6,12,6,438,85,1,1,1,8.58,0,0,0,1
47674,2,33,6,7,3,438,85,1,1,1,8.58,0,0,0,1
47675,1,389,6,6,2,438,43,0,0,0,8.58,0,0,0,1
47676,3,273,6,11,7,438,85,1,0,1,8.58,0,0,0,1
47677,4,412,6,14,7,438,85,0,0,0,8.58,0,0,0,1
47678,2,10,6,9,3,438,85,1,0,1,8.58,0,0,0,0
47679,2,209,6,1,1,438,85,0,1,1,8.58,0,0,0,1
47680,2,54,6,7,3,438,85,0,0,0,8.58,0,0,0,1
47681,2,215,6,14,6,438,85,1,0,1,8.58,0,0,1,0
47682,2,338,6,3,1,438,85,1,1,0,8.58,0,0,1,0
47683,2,126,6,17,7,438,85,1,1,1,8.58,0,0,0,1
47684,2,101,6,14,3,438,85,1,0,1,8.58,0,1,0,1
47685,1,195,6,3,7,438,85,1,0,1,8.58,0,0,0,1
47686,1,1,6,19,7,438,4,0,0,0,8.58,0,0,0,1
47687,1,138,6,14,4,438,85,0,0,1,8.58,0,0,0,1
47688,1,112,6,10,6,438,85,0,0,1,8.58,0,1,0,1
47689,2,147,6,10,5,438,85,1,0,0,8.58,0,0,0,1
47690,3,194,6,15,1,438,85,1,0,1,8.58,0,0,1,0
47691,1,83,6,13,1,438,85,1,1,1,8.58,0,0,0,1
47692,4,245,6,2,7,438,85,1,0,0,8.58,0,0,1,0
47693,2,17,6,11,3,438,4,0,1,1,8.58,0,0,0,1
47694,2,137,6,6,5,438,85,0,0,0,8.58,0,0,0,1
47695,1,36,6,16,2,438,85,1,1,0,8.58,0,0,0,1
47696,2,13,6,3,1,438,43,0,0,0,8.58,0,0,0,1
47697,1,39,6,7,3,438,85,1,0,1,8.58,0,0,0,1
47698,1,5,6,19,4,438,85,1,0,0,8.58,0,0,0,1
47699,1,6,6,6,4,438,4,1,0,0,8.58,0,0,0,1
47700,1,149,6,11,4,438,85,1,1,1,8.58,0,0,0,1
47701,1,131,6,23,1,438,85,1,0,0,8.58,0,0,0,1
47702,1,32,6,15,4,438,43,0,0,1,8.58,0,0,0,1
47703,2,51,6,8,5,438,85,1,0,0,8.58,0,0,0,1
47704,2,85,6,14,1,438,85,1,1,0,8.58,0,0,0,1
47705,1,4,6,12,4,438,85,0,0,1,8.58,0,0,0,1
47706,4,262,6,4,3,438,85,1,0,0,8.58,0,0,0,1
47707,1,29,6,4,6,438,85,1,0,0,8.58,0,0,0,1
47708,1,15,6,21,7,438,4,0,0,1,8.58,0,0,0,1
47709,2,110,6,15,1,438,85,1,0,0,8.58,0,0,0,1
47710,2,108,6,13,3,438,85,1,0,0,8.58,0,0,0,1
47711,1,270,6,14,7,438,85,0,0,1,8.58,0,0,0,1
47712,2,101,6,14,3,438,85,1,0,1,8.58,0,1,0,1
47713,7,259,6,19,7,438,85,1,0,1,8.58,0,0,0,1
